status,error,pair_id,site,site_slug,stack,block,output_index,direction,source_label,target_label,source_prompt,target_prompt,seed,duration,steps,guidance_scale,alpha,sample_rate,source_activation_calls,patch_calls,source_baseline_centroid_mean_hz,target_baseline_centroid_mean_hz,patched_centroid_mean_hz,patched_centroid_median_hz,target_delta_centroid_hz,signed_brightness_effect_hz,source_shift_fraction,elapsed_seconds,wav_path,suffix_tokens
ok,,08,transformer.single_transformer_blocks.11,single_transformer_blocks-11,single,11,0,dark_to_bright,dark,bright,a dark eerie music box melody,a bright cheerful music box melody,108,3.0,25,4.5,1.0,44100,25,25,2106.578857421875,2107.773193359375,2125.886962890625,2077.23974609375,18.11376953125,-18.11376953125,-15.166394112837285,0.97,,645
ok,,08,transformer.single_transformer_blocks.12,single_transformer_blocks-12,single,12,0,bright_to_dark,bright,dark,a bright cheerful music box melody,a dark eerie music box melody,108,3.0,25,4.5,1.0,44100,25,25,2107.773193359375,2106.578857421875,2097.237548828125,2030.364990234375,-9.34130859375,-9.34130859375,-7.821340964840556,0.972,,645
ok,,08,transformer.single_transformer_blocks.12,single_transformer_blocks-12,single,12,0,dark_to_bright,dark,bright,a dark eerie music box melody,a bright cheerful music box melody,108,3.0,25,4.5,1.0,44100,25,25,2106.578857421875,2107.773193359375,2079.498291015625,2030.6610107421875,-28.27490234375,28.27490234375,23.674161896974653,0.974,,645
ok,,08,transformer.single_transformer_blocks.13,single_transformer_blocks-13,single,13,0,bright_to_dark,bright,dark,a bright cheerful music box melody,a dark eerie music box melody,108,3.0,25,4.5,1.0,44100,25,25,2107.773193359375,2106.578857421875,2089.252197265625,2007.36865234375,-17.32666015625,-17.32666015625,-14.507358953393295,0.962,,645
ok,,08,transformer.single_transformer_blocks.13,single_transformer_blocks-13,single,13,0,dark_to_bright,dark,bright,a dark eerie music box melody,a bright cheerful music box melody,108,3.0,25,4.5,1.0,44100,25,25,2106.578857421875,2107.773193359375,2060.709228515625,2012.5482177734375,-47.06396484375,47.06396484375,39.40596892886345,0.968,,645
ok,,08,transformer.single_transformer_blocks.14,single_transformer_blocks-14,single,14,0,bright_to_dark,bright,dark,a bright cheerful music box melody,a dark eerie music box melody,108,3.0,25,4.5,1.0,44100,25,25,2107.773193359375,2106.578857421875,2089.019287109375,2002.814208984375,-17.5595703125,-17.5595703125,-14.702371218315617,0.972,,645
ok,,08,transformer.single_transformer_blocks.14,single_transformer_blocks-14,single,14,0,dark_to_bright,dark,bright,a dark eerie music box melody,a bright cheerful music box melody,108,3.0,25,4.5,1.0,44100,25,25,2106.578857421875,2107.773193359375,2043.6607666015625,1980.8585205078125,-64.1124267578125,64.1124267578125,53.68039656582175,0.982,,645
ok,,08,transformer.single_transformer_blocks.15,single_transformer_blocks-15,single,15,0,bright_to_dark,bright,dark,a bright cheerful music box melody,a dark eerie music box melody,108,3.0,25,4.5,1.0,44100,25,25,2107.773193359375,2106.578857421875,2078.663330078125,1999.785400390625,-27.91552734375,-27.91552734375,-23.373262469337693,0.978,,645
ok,,08,transformer.single_transformer_blocks.15,single_transformer_blocks-15,single,15,0,dark_to_bright,dark,bright,a dark eerie music box melody,a bright cheerful music box melody,108,3.0,25,4.5,1.0,44100,25,25,2106.578857421875,2107.773193359375,2049.34619140625,1965.431396484375,-58.427001953125,58.427001953125,48.920073589533935,0.962,,645
ok,,08,transformer.single_transformer_blocks.16,single_transformer_blocks-16,single,16,0,bright_to_dark,bright,dark,a bright cheerful music box melody,a dark eerie music box melody,108,3.0,25,4.5,1.0,44100,25,25,2107.773193359375,2106.578857421875,2073.42822265625,2010.753662109375,-33.150634765625,-33.150634765625,-27.75654129190515,0.956,,645
ok,,08,transformer.single_transformer_blocks.16,single_transformer_blocks-16,single,16,0,dark_to_bright,dark,bright,a dark eerie music box melody,a bright cheerful music box melody,108,3.0,25,4.5,1.0,44100,25,25,2106.578857421875,2107.773193359375,2087.8408203125,2029.6285400390625,-19.932373046875,19.932373046875,16.689084219133278,0.964,,645
ok,,08,transformer.single_transformer_blocks.17,single_transformer_blocks-17,single,17,0,bright_to_dark,bright,dark,a bright cheerful music box melody,a dark eerie music box melody,108,3.0,25,4.5,1.0,44100,25,25,2107.773193359375,2106.578857421875,2166.784423828125,2107.80224609375,60.20556640625,60.20556640625,50.40923957481603,0.958,,645
ok,,08,transformer.single_transformer_blocks.17,single_transformer_blocks-17,single,17,0,dark_to_bright,dark,bright,a dark eerie music box melody,a bright cheerful music box melody,108,3.0,25,4.5,1.0,44100,25,25,2106.578857421875,2107.773193359375,2030.4722900390625,1998.3343505859375,-77.3009033203125,77.3009033203125,64.72291496320523,0.965,,645
ok,,09,transformer.single_transformer_blocks.0,single_transformer_blocks-0,single,0,0,bright_to_dark,bright,dark,a bright punchy electric guitar riff,a dark heavy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1497.996826171875,1278.8392333984375,1469.71240234375,1395.376220703125,190.8731689453125,190.8731689453125,0.8709402513954189,0.859,,645
ok,,09,transformer.single_transformer_blocks.0,single_transformer_blocks-0,single,0,0,dark_to_bright,dark,bright,a dark heavy electric guitar riff,a bright punchy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1278.8392333984375,1497.996826171875,1438.800048828125,1309.1727294921875,-59.19677734375,59.19677734375,0.27011054736737744,0.853,,645
ok,,09,transformer.single_transformer_blocks.1,single_transformer_blocks-1,single,1,0,bright_to_dark,bright,dark,a bright punchy electric guitar riff,a dark heavy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1497.996826171875,1278.8392333984375,1450.066650390625,1375.68603515625,171.2274169921875,171.2274169921875,0.7812981280972563,0.848,,645
ok,,09,transformer.single_transformer_blocks.1,single_transformer_blocks-1,single,1,0,dark_to_bright,dark,bright,a dark heavy electric guitar riff,a bright punchy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1278.8392333984375,1497.996826171875,1454.1236572265625,1320.1646728515625,-43.8731689453125,43.8731689453125,0.20019004767344775,0.849,,645
ok,,09,transformer.single_transformer_blocks.2,single_transformer_blocks-2,single,2,0,bright_to_dark,bright,dark,a bright punchy electric guitar riff,a dark heavy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1497.996826171875,1278.8392333984375,1452.5631103515625,1375.8182373046875,173.723876953125,173.723876953125,0.7926892915488384,0.848,,645
ok,,09,transformer.single_transformer_blocks.2,single_transformer_blocks-2,single,2,0,dark_to_bright,dark,bright,a dark heavy electric guitar riff,a bright punchy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1278.8392333984375,1497.996826171875,1453.04248046875,1320.75341796875,-44.954345703125,44.954345703125,0.20512337781332662,0.849,,645
ok,,09,transformer.single_transformer_blocks.3,single_transformer_blocks-3,single,3,0,bright_to_dark,bright,dark,a bright punchy electric guitar riff,a dark heavy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1497.996826171875,1278.8392333984375,1453.9769287109375,1381.0465087890625,175.1376953125,175.1376953125,0.7991404408860945,0.849,,645
ok,,09,transformer.single_transformer_blocks.3,single_transformer_blocks-3,single,3,0,dark_to_bright,dark,bright,a dark heavy electric guitar riff,a bright punchy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1278.8392333984375,1497.996826171875,1454.2247314453125,1316.69287109375,-43.7720947265625,43.7720947265625,0.1997288534365933,0.848,,645
ok,,09,transformer.single_transformer_blocks.4,single_transformer_blocks-4,single,4,0,bright_to_dark,bright,dark,a bright punchy electric guitar riff,a dark heavy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1497.996826171875,1278.8392333984375,1450.7645263671875,1379.1856689453125,171.92529296875,171.92529296875,0.7844824849234602,0.846,,645
ok,,09,transformer.single_transformer_blocks.4,single_transformer_blocks-4,single,4,0,dark_to_bright,dark,bright,a dark heavy electric guitar riff,a bright punchy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1278.8392333984375,1497.996826171875,1448.2010498046875,1321.3160400390625,-49.7957763671875,49.7957763671875,0.22721447035907982,0.85,,645
ok,,09,transformer.single_transformer_blocks.5,single_transformer_blocks-5,single,5,0,bright_to_dark,bright,dark,a bright punchy electric guitar riff,a dark heavy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1497.996826171875,1278.8392333984375,1449.975341796875,1372.0390625,171.1361083984375,171.1361083984375,0.7808814936900497,0.85,,645
ok,,09,transformer.single_transformer_blocks.5,single_transformer_blocks-5,single,5,0,dark_to_bright,dark,bright,a dark heavy electric guitar riff,a bright punchy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1278.8392333984375,1497.996826171875,1448.7154541015625,1322.390625,-49.2813720703125,49.2813720703125,0.22486728133238346,0.851,,645
ok,,09,transformer.single_transformer_blocks.6,single_transformer_blocks-6,single,6,0,bright_to_dark,bright,dark,a bright punchy electric guitar riff,a dark heavy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1497.996826171875,1278.8392333984375,1436.8480224609375,1371.4195556640625,158.0087890625,158.0087890625,0.7209824996839037,0.848,,645
ok,,09,transformer.single_transformer_blocks.6,single_transformer_blocks-6,single,6,0,dark_to_bright,dark,bright,a dark heavy electric guitar riff,a bright punchy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1278.8392333984375,1497.996826171875,1457.0982666015625,1326.4476318359375,-40.8985595703125,40.8985595703125,0.18661712356273663,0.849,,645
ok,,09,transformer.single_transformer_blocks.7,single_transformer_blocks-7,single,7,0,bright_to_dark,bright,dark,a bright punchy electric guitar riff,a dark heavy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1497.996826171875,1278.8392333984375,1454.825927734375,1382.4771728515625,175.9866943359375,175.9866943359375,0.8030143610760976,0.844,,645
ok,,09,transformer.single_transformer_blocks.7,single_transformer_blocks-7,single,7,0,dark_to_bright,dark,bright,a dark heavy electric guitar riff,a bright punchy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1278.8392333984375,1497.996826171875,1435.413330078125,1305.56005859375,-62.58349609375,62.58349609375,0.28556389628922446,0.853,,645
ok,,09,transformer.single_transformer_blocks.8,single_transformer_blocks-8,single,8,0,bright_to_dark,bright,dark,a bright punchy electric guitar riff,a dark heavy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1497.996826171875,1278.8392333984375,1456.717041015625,1369.3858642578125,177.8778076171875,177.8778076171875,0.8116433720873885,0.85,,645
ok,,09,transformer.single_transformer_blocks.8,single_transformer_blocks-8,single,8,0,dark_to_bright,dark,bright,a dark heavy electric guitar riff,a bright punchy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1278.8392333984375,1497.996826171875,1432.3323974609375,1301.7474365234375,-65.6644287109375,65.6644287109375,0.29962196554522574,0.853,,645
ok,,09,transformer.single_transformer_blocks.9,single_transformer_blocks-9,single,9,0,bright_to_dark,bright,dark,a bright punchy electric guitar riff,a dark heavy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1497.996826171875,1278.8392333984375,1450.697998046875,1359.4688720703125,171.8587646484375,171.8587646484375,0.7841789210839847,0.85,,645
ok,,09,transformer.single_transformer_blocks.9,single_transformer_blocks-9,single,9,0,dark_to_bright,dark,bright,a dark heavy electric guitar riff,a bright punchy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1278.8392333984375,1497.996826171875,1446.4044189453125,1316.962158203125,-51.5924072265625,51.5924072265625,0.23541236501852852,0.85,,645
ok,,09,transformer.single_transformer_blocks.10,single_transformer_blocks-10,single,10,0,bright_to_dark,bright,dark,a bright punchy electric guitar riff,a dark heavy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1497.996826171875,1278.8392333984375,1458.6029052734375,1360.9664306640625,179.763671875,179.763671875,0.8202484321902437,0.853,,645
ok,,09,transformer.single_transformer_blocks.10,single_transformer_blocks-10,single,10,0,dark_to_bright,dark,bright,a dark heavy electric guitar riff,a bright punchy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1278.8392333984375,1497.996826171875,1433.5958251953125,1308.708984375,-64.4010009765625,64.4010009765625,0.2938570375845453,0.852,,645
ok,,09,transformer.single_transformer_blocks.11,single_transformer_blocks-11,single,11,0,bright_to_dark,bright,dark,a bright punchy electric guitar riff,a dark heavy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1497.996826171875,1278.8392333984375,1468.65380859375,1380.3243408203125,189.8145751953125,189.8145751953125,0.8661099658616005,0.852,,645
ok,,09,transformer.single_transformer_blocks.11,single_transformer_blocks-11,single,11,0,dark_to_bright,dark,bright,a dark heavy electric guitar riff,a bright punchy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1278.8392333984375,1497.996826171875,1429.9669189453125,1308.774658203125,-68.0299072265625,68.0299072265625,0.3104154702816571,0.851,,645
ok,,09,transformer.single_transformer_blocks.12,single_transformer_blocks-12,single,12,0,bright_to_dark,bright,dark,a bright punchy electric guitar riff,a dark heavy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1497.996826171875,1278.8392333984375,1508.99658203125,1417.389404296875,230.1573486328125,230.1573486328125,1.0501910781195083,0.854,,645
ok,,09,transformer.single_transformer_blocks.12,single_transformer_blocks-12,single,12,0,dark_to_bright,dark,bright,a dark heavy electric guitar riff,a bright punchy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1278.8392333984375,1497.996826171875,1407.498779296875,1289.7764892578125,-90.498046875,90.498046875,0.41293594134589623,0.854,,645
ok,,09,transformer.single_transformer_blocks.13,single_transformer_blocks-13,single,13,0,bright_to_dark,bright,dark,a bright punchy electric guitar riff,a dark heavy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1497.996826171875,1278.8392333984375,1493.5106201171875,1400.9495849609375,214.67138671875,214.67138671875,0.9795297712576845,0.848,,645
ok,,09,transformer.single_transformer_blocks.13,single_transformer_blocks-13,single,13,0,dark_to_bright,dark,bright,a dark heavy electric guitar riff,a bright punchy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1278.8392333984375,1497.996826171875,1432.0205078125,1311.8203125,-65.976318359375,65.976318359375,0.3010450951046014,0.854,,645
ok,,09,transformer.single_transformer_blocks.14,single_transformer_blocks-14,single,14,0,bright_to_dark,bright,dark,a bright punchy electric guitar riff,a dark heavy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1497.996826171875,1278.8392333984375,1500.589599609375,1409.893798828125,221.7503662109375,221.7503662109375,1.0118306347714832,0.854,,645
ok,,09,transformer.single_transformer_blocks.14,single_transformer_blocks-14,single,14,0,dark_to_bright,dark,bright,a dark heavy electric guitar riff,a bright punchy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1278.8392333984375,1497.996826171875,1425.795654296875,1305.2265625,-72.201171875,72.201171875,0.329448644517832,0.855,,645
ok,,09,transformer.single_transformer_blocks.15,single_transformer_blocks-15,single,15,0,bright_to_dark,bright,dark,a bright punchy electric guitar riff,a dark heavy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1497.996826171875,1278.8392333984375,1466.8624267578125,1377.1021728515625,188.023193359375,188.023193359375,0.8579360221105875,0.856,,645
ok,,09,transformer.single_transformer_blocks.15,single_transformer_blocks-15,single,15,0,dark_to_bright,dark,bright,a dark heavy electric guitar riff,a bright punchy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1278.8392333984375,1497.996826171875,1422.10302734375,1305.6505126953125,-75.893798828125,75.893798828125,0.3462978301033955,0.855,,645
ok,,09,transformer.single_transformer_blocks.16,single_transformer_blocks-16,single,16,0,bright_to_dark,bright,dark,a bright punchy electric guitar riff,a dark heavy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1497.996826171875,1278.8392333984375,1438.536865234375,1353.1513671875,159.6976318359375,159.6976318359375,0.7286885652236151,0.851,,645
ok,,09,transformer.single_transformer_blocks.16,single_transformer_blocks-16,single,16,0,dark_to_bright,dark,bright,a dark heavy electric guitar riff,a bright punchy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1278.8392333984375,1497.996826171875,1433.2723388671875,1315.1597900390625,-64.7244873046875,64.7244873046875,0.2953330819416277,0.854,,645
ok,,09,transformer.single_transformer_blocks.17,single_transformer_blocks-17,single,17,0,bright_to_dark,bright,dark,a bright punchy electric guitar riff,a dark heavy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1497.996826171875,1278.8392333984375,1506.290771484375,1425.8590087890625,227.4515380859375,227.4515380859375,1.0378446633198521,0.861,,645
ok,,09,transformer.single_transformer_blocks.17,single_transformer_blocks-17,single,17,0,dark_to_bright,dark,bright,a dark heavy electric guitar riff,a bright punchy electric guitar riff,109,3.0,25,4.5,1.0,44100,25,25,1278.8392333984375,1497.996826171875,1284.045166015625,1169.906982421875,-213.95166015625,213.95166015625,0.9762457118126437,0.873,,645
ok,,10,transformer.single_transformer_blocks.0,single_transformer_blocks-0,single,0,0,bright_to_dark,bright,dark,a bright energetic synth lead,a dark gloomy synth lead,110,3.0,25,4.5,1.0,44100,25,25,1814.2838134765625,663.26611328125,1732.4014892578125,1748.0146484375,1069.1353759765625,1069.1353759765625,0.928860933932766,0.87,,645
ok,,10,transformer.single_transformer_blocks.0,single_transformer_blocks-0,single,0,0,dark_to_bright,dark,bright,a dark gloomy synth lead,a bright energetic synth lead,110,3.0,25,4.5,1.0,44100,25,25,663.26611328125,1814.2838134765625,735.68115234375,725.6478271484375,-1078.6026611328125,1078.6026611328125,0.937086076912447,0.855,,645
ok,,10,transformer.single_transformer_blocks.1,single_transformer_blocks-1,single,1,0,bright_to_dark,bright,dark,a bright energetic synth lead,a dark gloomy synth lead,110,3.0,25,4.5,1.0,44100,25,25,1814.2838134765625,663.26611328125,1691.660888671875,1715.0025634765625,1028.394775390625,1028.394775390625,0.8934656480227193,0.855,,645
ok,,10,transformer.single_transformer_blocks.1,single_transformer_blocks-1,single,1,0,dark_to_bright,dark,bright,a dark gloomy synth lead,a bright energetic synth lead,110,3.0,25,4.5,1.0,44100,25,25,663.26611328125,1814.2838134765625,743.9171752929688,727.2510375976562,-1070.3666381835938,1070.3666381835938,0.929930650069036,0.855,,645
ok,,10,transformer.single_transformer_blocks.2,single_transformer_blocks-2,single,2,0,bright_to_dark,bright,dark,a bright energetic synth lead,a dark gloomy synth lead,110,3.0,25,4.5,1.0,44100,25,25,1814.2838134765625,663.26611328125,1698.281982421875,1704.77880859375,1035.015869140625,1035.015869140625,0.899218030239671,0.853,,645
ok,,10,transformer.single_transformer_blocks.2,single_transformer_blocks-2,single,2,0,dark_to_bright,dark,bright,a dark gloomy synth lead,a bright energetic synth lead,110,3.0,25,4.5,1.0,44100,25,25,663.26611328125,1814.2838134765625,741.7634887695312,726.305419921875,-1072.5203247070312,1072.5203247070312,0.9318017651032114,0.855,,645
ok,,10,transformer.single_transformer_blocks.3,single_transformer_blocks-3,single,3,0,bright_to_dark,bright,dark,a bright energetic synth lead,a dark gloomy synth lead,110,3.0,25,4.5,1.0,44100,25,25,1814.2838134765625,663.26611328125,1684.724609375,1692.8726806640625,1021.45849609375,1021.45849609375,0.8874394337466939,0.853,,645
ok,,10,transformer.single_transformer_blocks.3,single_transformer_blocks-3,single,3,0,dark_to_bright,dark,bright,a dark gloomy synth lead,a bright energetic synth lead,110,3.0,25,4.5,1.0,44100,25,25,663.26611328125,1814.2838134765625,749.7653198242188,719.4537963867188,-1064.5184936523438,1064.5184936523438,0.9248498033277065,0.855,,645
ok,,10,transformer.single_transformer_blocks.4,single_transformer_blocks-4,single,4,0,bright_to_dark,bright,dark,a bright energetic synth lead,a dark gloomy synth lead,110,3.0,25,4.5,1.0,44100,25,25,1814.2838134765625,663.26611328125,1682.134521484375,1684.517578125,1018.868408203125,1018.868408203125,0.8851891747887426,0.85,,645
ok,,10,transformer.single_transformer_blocks.4,single_transformer_blocks-4,single,4,0,dark_to_bright,dark,bright,a dark gloomy synth lead,a bright energetic synth lead,110,3.0,25,4.5,1.0,44100,25,25,663.26611328125,1814.2838134765625,762.9234619140625,723.541748046875,-1051.3603515625,1051.3603515625,0.9134180572410816,0.857,,645
ok,,10,transformer.single_transformer_blocks.5,single_transformer_blocks-5,single,5,0,bright_to_dark,bright,dark,a bright energetic synth lead,a dark gloomy synth lead,110,3.0,25,4.5,1.0,44100,25,25,1814.2838134765625,663.26611328125,1674.1358642578125,1680.8056640625,1010.8697509765625,1010.8697509765625,0.8782399704235924,0.854,,645
ok,,10,transformer.single_transformer_blocks.5,single_transformer_blocks-5,single,5,0,dark_to_bright,dark,bright,a dark gloomy synth lead,a bright energetic synth lead,110,3.0,25,4.5,1.0,44100,25,25,663.26611328125,1814.2838134765625,762.9921875,720.061767578125,-1051.2916259765625,1051.2916259765625,0.9133583487014771,0.856,,645
ok,,10,transformer.single_transformer_blocks.6,single_transformer_blocks-6,single,6,0,bright_to_dark,bright,dark,a bright energetic synth lead,a dark gloomy synth lead,110,3.0,25,4.5,1.0,44100,25,25,1814.2838134765625,663.26611328125,1611.3511962890625,1623.378662109375,948.0850830078125,948.0850830078125,0.8236928787862559,0.854,,645
ok,,10,transformer.single_transformer_blocks.6,single_transformer_blocks-6,single,6,0,dark_to_bright,dark,bright,a dark gloomy synth lead,a bright energetic synth lead,110,3.0,25,4.5,1.0,44100,25,25,663.26611328125,1814.2838134765625,759.9146118164062,713.8636474609375,-1054.3692016601562,1054.3692016601562,0.916032135284491,0.857,,645
ok,,10,transformer.single_transformer_blocks.7,single_transformer_blocks-7,single,7,0,bright_to_dark,bright,dark,a bright energetic synth lead,a dark gloomy synth lead,110,3.0,25,4.5,1.0,44100,25,25,1814.2838134765625,663.26611328125,1581.250732421875,1595.9500732421875,917.984619140625,917.984619140625,0.7975417050362085,0.853,,645
ok,,10,transformer.single_transformer_blocks.7,single_transformer_blocks-7,single,7,0,dark_to_bright,dark,bright,a dark gloomy synth lead,a bright energetic synth lead,110,3.0,25,4.5,1.0,44100,25,25,663.26611328125,1814.2838134765625,738.2074584960938,690.827880859375,-1076.0763549804688,1076.0763549804688,0.9348912312972014,0.859,,645
ok,,10,transformer.single_transformer_blocks.8,single_transformer_blocks-8,single,8,0,bright_to_dark,bright,dark,a bright energetic synth lead,a dark gloomy synth lead,110,3.0,25,4.5,1.0,44100,25,25,1814.2838134765625,663.26611328125,1548.1173095703125,1561.6260986328125,884.8511962890625,884.8511962890625,0.7687555075294802,0.855,,645
ok,,10,transformer.single_transformer_blocks.8,single_transformer_blocks-8,single,8,0,dark_to_bright,dark,bright,a dark gloomy synth lead,a bright energetic synth lead,110,3.0,25,4.5,1.0,44100,25,25,663.26611328125,1814.2838134765625,718.3685302734375,669.6220703125,-1095.915283203125,1095.915283203125,0.9521272201262958,0.859,,645
ok,,10,transformer.single_transformer_blocks.9,single_transformer_blocks-9,single,9,0,bright_to_dark,bright,dark,a bright energetic synth lead,a dark gloomy synth lead,110,3.0,25,4.5,1.0,44100,25,25,1814.2838134765625,663.26611328125,1583.193115234375,1602.202392578125,919.927001953125,919.927001953125,0.7992292401733053,0.853,,645
ok,,10,transformer.single_transformer_blocks.9,single_transformer_blocks-9,single,9,0,dark_to_bright,dark,bright,a dark gloomy synth lead,a bright energetic synth lead,110,3.0,25,4.5,1.0,44100,25,25,663.26611328125,1814.2838134765625,719.5772705078125,671.175048828125,-1094.70654296875,1094.70654296875,0.95107707099812,0.855,,645
ok,,10,transformer.single_transformer_blocks.10,single_transformer_blocks-10,single,10,0,bright_to_dark,bright,dark,a bright energetic synth lead,a dark gloomy synth lead,110,3.0,25,4.5,1.0,44100,25,25,1814.2838134765625,663.26611328125,1580.721435546875,1595.037353515625,917.455322265625,917.455322265625,0.7970818538324345,0.858,,645
ok,,10,transformer.single_transformer_blocks.10,single_transformer_blocks-10,single,10,0,dark_to_bright,dark,bright,a dark gloomy synth lead,a bright energetic synth lead,110,3.0,25,4.5,1.0,44100,25,25,663.26611328125,1814.2838134765625,714.4580688476562,664.2982177734375,-1099.8257446289062,1099.8257446289062,0.9555246148189384,0.859,,645
ok,,10,transformer.single_transformer_blocks.11,single_transformer_blocks-11,single,11,0,bright_to_dark,bright,dark,a bright energetic synth lead,a dark gloomy synth lead,110,3.0,25,4.5,1.0,44100,25,25,1814.2838134765625,663.26611328125,1660.7535400390625,1691.8043212890625,997.4874267578125,997.4874267578125,0.8666134557171032,0.858,,645
ok,,10,transformer.single_transformer_blocks.11,single_transformer_blocks-11,single,11,0,dark_to_bright,dark,bright,a dark gloomy synth lead,a bright energetic synth lead,110,3.0,25,4.5,1.0,44100,25,25,663.26611328125,1814.2838134765625,717.8858642578125,669.0088500976562,-1096.39794921875,1096.39794921875,0.9525465586087041,0.858,,645
ok,,10,transformer.single_transformer_blocks.12,single_transformer_blocks-12,single,12,0,bright_to_dark,bright,dark,a bright energetic synth lead,a dark gloomy synth lead,110,3.0,25,4.5,1.0,44100,25,25,1814.2838134765625,663.26611328125,1533.3839111328125,1556.4525146484375,870.1177978515625,870.1177978515625,0.75595518444583,0.861,,645
ok,,10,transformer.single_transformer_blocks.12,single_transformer_blocks-12,single,12,0,dark_to_bright,dark,bright,a dark gloomy synth lead,a bright energetic synth lead,110,3.0,25,4.5,1.0,44100,25,25,663.26611328125,1814.2838134765625,700.0348510742188,650.5987548828125,-1114.2489624023438,1114.2489624023438,0.9680554540675356,0.859,,645
ok,,10,transformer.single_transformer_blocks.13,single_transformer_blocks-13,single,13,0,bright_to_dark,bright,dark,a bright energetic synth lead,a dark gloomy synth lead,110,3.0,25,4.5,1.0,44100,25,25,1814.2838134765625,663.26611328125,1555.1435546875,1570.37158203125,891.87744140625,891.87744140625,0.7748598837836379,0.854,,645
ok,,10,transformer.single_transformer_blocks.13,single_transformer_blocks-13,single,13,0,dark_to_bright,dark,bright,a dark gloomy synth lead,a bright energetic synth lead,110,3.0,25,4.5,1.0,44100,25,25,663.26611328125,1814.2838134765625,694.0003662109375,644.6182250976562,-1120.283447265625,1120.283447265625,0.9732981926129612,0.862,,645
ok,,10,transformer.single_transformer_blocks.14,single_transformer_blocks-14,single,14,0,bright_to_dark,bright,dark,a bright energetic synth lead,a dark gloomy synth lead,110,3.0,25,4.5,1.0,44100,25,25,1814.2838134765625,663.26611328125,1538.9937744140625,1543.9112548828125,875.7276611328125,875.7276611328125,0.7608290133020658,0.862,,645
ok,,10,transformer.single_transformer_blocks.14,single_transformer_blocks-14,single,14,0,dark_to_bright,dark,bright,a dark gloomy synth lead,a bright energetic synth lead,110,3.0,25,4.5,1.0,44100,25,25,663.26611328125,1814.2838134765625,685.544189453125,636.4552612304688,-1128.7396240234375,1128.7396240234375,0.9806448882861708,0.86,,645
ok,,10,transformer.single_transformer_blocks.15,single_transformer_blocks-15,single,15,0,bright_to_dark,bright,dark,a bright energetic synth lead,a dark gloomy synth lead,110,3.0,25,4.5,1.0,44100,25,25,1814.2838134765625,663.26611328125,1602.4111328125,1613.718017578125,939.14501953125,939.14501953125,0.8159257840881938,0.858,,645
ok,,10,transformer.single_transformer_blocks.15,single_transformer_blocks-15,single,15,0,dark_to_bright,dark,bright,a dark gloomy synth lead,a bright energetic synth lead,110,3.0,25,4.5,1.0,44100,25,25,663.26611328125,1814.2838134765625,698.8554077148438,653.9385986328125,-1115.4284057617188,1115.4284057617188,0.9690801501770523,0.86,,645
ok,,10,transformer.single_transformer_blocks.16,single_transformer_blocks-16,single,16,0,bright_to_dark,bright,dark,a bright energetic synth lead,a dark gloomy synth lead,110,3.0,25,4.5,1.0,44100,25,25,1814.2838134765625,663.26611328125,1583.1561279296875,1589.669189453125,919.8900146484375,919.8900146484375,0.7991971057372482,0.857,,645
